# CH-ME-2-PLP+2002-03-27_3
#
#     created from : /export/mag6/C/PLP/work/plp_den_2002086.dat.tipi
#                @ : 2007-11-08 by rauberg
#
# first time (UTC) : 2002-03-26 23:59:47.000
#       mjd  (UTC) : 815.99984954
#       gps  (gps) : 701222400
#
# end   time (UTC) : 2002-03-27 23:59:32.000
#       mjd  (UTC) : 816.99967593
#       gps  (gps) : 701308785
#
#------------------------------------------------------------------------------
#     GPS YYYY MM DD hh mm   ss.ssss    radius  latitude longitude   electron
#                                               geocentr  geocentr   density
#     [s]                                 [km]     [deg]     [deg]   [1/cm^3]
#------------------------------------------------------------------------------
701224665 2002  3 27  0 37   32.0000 6808.1117  -37.4307  -95.0510  9.287e+05
701224680 2002  3 27  0 37   47.0000 6808.2998  -38.3928  -95.0394  8.354e+05
701224695 2002  3 27  0 38    2.0000 6808.4803  -39.3548  -95.0258  7.475e+05
701224710 2002  3 27  0 38   17.0000 6808.6533  -40.3167  -95.0100  6.909e+05
701224725 2002  3 27  0 38   32.0000 6808.8187  -41.2785  -94.9920  6.510e+05
701224740 2002  3 27  0 38   47.0000 6808.9765  -42.2401  -94.9716  6.327e+05
701224755 2002  3 27  0 39    2.0000 6809.1268  -43.2017  -94.9487  6.160e+05
701224770 2002  3 27  0 39   17.0000 6809.2695  -44.1630  -94.9230  5.993e+05
701224785 2002  3 27  0 39   32.0000 6809.4047  -45.1243  -94.8943  5.924e+05
701224800 2002  3 27  0 39   47.0000 6809.5323  -46.0854  -94.8626  5.816e+05
701224815 2002  3 27  0 40    2.0000 6809.6524  -47.0464  -94.8275  5.671e+05
701224830 2002  3 27  0 40   17.0000 6809.7649  -48.0072  -94.7888  5.590e+05
701224845 2002  3 27  0 40   32.0000 6809.8699  -48.9679  -94.7463  5.564e+05
701224860 2002  3 27  0 40   47.0000 6809.9675  -49.9284  -94.6996  5.510e+05
701224875 2002  3 27  0 41    2.0000 6810.0575  -50.8888  -94.6485  5.489e+05
701224890 2002  3 27  0 41   17.0000 6810.1401  -51.8490  -94.5926  5.505e+05
701224905 2002  3 27  0 41   32.0000 6810.2153  -52.8091  -94.5315  5.549e+05
701224920 2002  3 27  0 41   47.0000 6810.2831  -53.7689  -94.4649  5.641e+05
701224935 2002  3 27  0 42    2.0000 6810.3434  -54.7286  -94.3922  5.749e+05
701224950 2002  3 27  0 42   17.0000 6810.3964  -55.6881  -94.3129  5.836e+05
701224965 2002  3 27  0 42   32.0000 6810.4421  -56.6474  -94.2265  5.907e+05
701224980 2002  3 27  0 42   47.0000 6810.4805  -57.6065  -94.1323  5.967e+05
701224995 2002  3 27  0 43    2.0000 6810.5116  -58.5653  -94.0297  5.989e+05
701225010 2002  3 27  0 43   17.0000 6810.5355  -59.5239  -93.9177  5.957e+05
701225025 2002  3 27  0 43   32.0000 6810.5521  -60.4822  -93.7955  5.897e+05
701225040 2002  3 27  0 43   47.0000 6810.5616  -61.4402  -93.6620  5.865e+05
701225055 2002  3 27  0 44    2.0000 6810.5640  -62.3978  -93.5161  5.838e+05
701225070 2002  3 27  0 44   17.0000 6810.5593  -63.3552  -93.3565  5.871e+05
701225085 2002  3 27  0 44   32.0000 6810.5475  -64.3121  -93.1815  5.909e+05
701225100 2002  3 27  0 44   47.0000 6810.5287  -65.2686  -92.9894  5.850e+05
701225115 2002  3 27  0 45    2.0000 6810.5030  -66.2247  -92.7782  5.596e+05
701225130 2002  3 27  0 45   17.0000 6810.4703  -67.1802  -92.5454  5.726e+05
701225145 2002  3 27  0 45   32.0000 6810.4307  -68.1351  -92.2882  5.759e+05
701225160 2002  3 27  0 45   47.0000 6810.3843  -69.0894  -92.0033  5.662e+05
701225175 2002  3 27  0 46    2.0000 6810.3311  -70.0428  -91.6867  5.467e+05
701225190 2002  3 27  0 46   17.0000 6810.2711  -70.9954  -91.3336  5.575e+05
701225205 2002  3 27  0 46   32.0000 6810.2044  -71.9470  -90.9385  5.148e+05
701225220 2002  3 27  0 46   47.0000 6810.1310  -72.8974  -90.4942  4.959e+05
701225235 2002  3 27  0 47    2.0000 6810.0510  -73.8464  -89.9921  4.532e+05
701225250 2002  3 27  0 47   17.0000 6809.9645  -74.7937  -89.4216  3.532e+05
701225265 2002  3 27  0 47   32.0000 6809.8714  -75.7391  -88.7691  2.201e+05
701225280 2002  3 27  0 47   47.0000 6809.7718  -76.6820  -88.0174  1.777e+05
701225295 2002  3 27  0 48    2.0000 6809.6658  -77.6220  -87.1442  1.802e+05
701225310 2002  3 27  0 48   17.0000 6809.5534  -78.5583  -86.1200  1.697e+05
701225325 2002  3 27  0 48   32.0000 6809.4347  -79.4899  -84.9055  1.753e+05
701225340 2002  3 27  0 48   47.0000 6809.3097  -80.4154  -83.4463  1.877e+05
701225355 2002  3 27  0 49    2.0000 6809.1784  -81.3329  -81.6667  2.054e+05
701225370 2002  3 27  0 49   17.0000 6809.0410  -82.2396  -79.4574  1.562e+05
701225385 2002  3 27  0 49   32.0000 6808.8975  -83.1310  -76.6568  1.921e+05
701225400 2002  3 27  0 49   47.0000 6808.7479  -84.0006  -73.0192  2.039e+05
701225415 2002  3 27  0 50    2.0000 6808.5923  -84.8370  -68.1612  3.569e+05
701225430 2002  3 27  0 50   17.0000 6808.4308  -85.6214  -61.4799  3.980e+05
701225445 2002  3 27  0 50   32.0000 6808.2633  -86.3201  -52.0650  3.596e+05
701225460 2002  3 27  0 50   47.0000 6808.0899  -86.8753  -38.7929  3.872e+05
701225475 2002  3 27  0 51    2.0000 6807.9108  -87.2001  -21.2145  3.293e+05
701225490 2002  3 27  0 51   17.0000 6807.7258  -87.2126   -1.4179  2.087e+05
701225505 2002  3 27  0 51   32.0000 6807.5352  -86.9092   16.4450  3.023e+05
701225520 2002  3 27  0 51   47.0000 6807.3389  -86.3680   30.0495  6.516e+05
701225535 2002  3 27  0 52    2.0000 6807.1370  -85.6774   39.7189  5.223e+05
701225550 2002  3 27  0 52   17.0000 6806.9295  -84.8977   46.5723  3.158e+05
701225565 2002  3 27  0 52   32.0000 6806.7166  -84.0639   51.5447  2.341e+05
701225580 2002  3 27  0 52   47.0000 6806.4981  -83.1958   55.2596  2.882e+05
701225595 2002  3 27  0 53    2.0000 6806.2743  -82.3050   58.1140  7.195e+05
701225610 2002  3 27  0 53   17.0000 6806.0450  -81.3985   60.3618  3.098e+05
701225625 2002  3 27  0 53   32.0000 6805.8105  -80.4807   62.1699  4.692e+05
701225640 2002  3 27  0 53   47.0000 6805.5707  -79.5547   63.6504  2.930e+05
701225655 2002  3 27  0 54    2.0000 6805.3257  -78.6224   64.8816  4.059e+05
701225670 2002  3 27  0 54   17.0000 6805.0755  -77.6852   65.9187  2.529e+05
701225685 2002  3 27  0 54   32.0000 6804.8202  -76.7441   66.8023  2.362e+05
701225700 2002  3 27  0 54   47.0000 6804.5599  -75.7999   67.5624  2.123e+05
701225715 2002  3 27  0 55    2.0000 6804.2946  -74.8532   68.2218  2.086e+05
701225730 2002  3 27  0 55   17.0000 6804.0243  -73.9043   68.7981  1.915e+05
701225745 2002  3 27  0 55   32.0000 6803.7491  -72.9537   69.3050  1.916e+05
701225760 2002  3 27  0 55   47.0000 6803.4691  -72.0015   69.7534  1.891e+05
701225775 2002  3 27  0 56    2.0000 6803.1843  -71.0481   70.1521  1.681e+05
701225790 2002  3 27  0 56   17.0000 6802.8948  -70.0935   70.5081  1.580e+05
701225805 2002  3 27  0 56   32.0000 6802.6006  -69.1379   70.8273  1.507e+05
701225820 2002  3 27  0 56   47.0000 6802.3017  -68.1815   71.1145  2.240e+05
701225835 2002  3 27  0 57    2.0000 6801.9983  -67.2243   71.3737  2.381e+05
701225850 2002  3 27  0 57   17.0000 6801.6904  -66.2663   71.6083  2.145e+05
701225865 2002  3 27  0 57   32.0000 6801.3779  -65.3078   71.8211  2.060e+05
701225880 2002  3 27  0 57   47.0000 6801.0611  -64.3486   72.0146  3.628e+05
701225895 2002  3 27  0 58    2.0000 6800.7399  -63.3890   72.1909  2.246e+05
701225910 2002  3 27  0 58   17.0000 6800.4145  -62.4288   72.3517  1.622e+05
701225925 2002  3 27  0 58   32.0000 6800.0847  -61.4683   72.4986  2.002e+05
701225940 2002  3 27  0 58   47.0000 6799.7508  -60.5073   72.6331  1.448e+05
701225955 2002  3 27  0 59    2.0000 6799.4127  -59.5459   72.7561  1.457e+05
701225970 2002  3 27  0 59   17.0000 6799.0706  -58.5841   72.8689  1.813e+05
701225985 2002  3 27  0 59   32.0000 6798.7244  -57.6220   72.9723  1.711e+05
701226000 2002  3 27  0 59   47.0000 6798.3742  -56.6596   73.0671  2.249e+05
701226015 2002  3 27  1  0    2.0000 6798.0202  -55.6968   73.1542  2.260e+05
701226030 2002  3 27  1  0   17.0000 6797.6622  -54.7338   73.2340  2.287e+05
701226045 2002  3 27  1  0   32.0000 6797.3005  -53.7705   73.3072  2.437e+05
701226060 2002  3 27  1  0   47.0000 6796.9350  -52.8069   73.3744  1.144e+05
701226075 2002  3 27  1  1    2.0000 6796.5658  -51.8431   73.4359  1.142e+05
701226090 2002  3 27  1  1   17.0000 6796.1930  -50.8790   73.4922  2.297e+05
701226105 2002  3 27  1  1   32.0000 6795.8166  -49.9146   73.5438  1.816e+05
701226120 2002  3 27  1  1   47.0000 6795.4367  -48.9500   73.5908  1.130e+05
701226135 2002  3 27  1  2    2.0000 6795.0534  -47.9852   73.6337  9.475e+04
701226150 2002  3 27  1  2   17.0000 6794.6667  -47.0202   73.6728  6.509e+04
701226165 2002  3 27  1  2   32.0000 6794.2766  -46.0549   73.7082  6.956e+04
701226180 2002  3 27  1  2   47.0000 6793.8833  -45.0894   73.7403  7.804e+04
701226195 2002  3 27  1  3    2.0000 6793.4869  -44.1237   73.7692  8.531e+04
701226210 2002  3 27  1  3   17.0000 6793.0873  -43.1578   73.7952  8.836e+04
701226225 2002  3 27  1  3   32.0000 6792.6846  -42.1917   73.8185  9.673e+04
701226240 2002  3 27  1  3   47.0000 6792.2790  -41.2254   73.8391  1.037e+05
701226255 2002  3 27  1  4    2.0000 6791.8705  -40.2589   73.8574  1.065e+05
701226270 2002  3 27  1  4   17.0000 6791.4591  -39.2922   73.8734  1.070e+05
701226285 2002  3 27  1  4   32.0000 6791.0450  -38.3253   73.8872  1.088e+05
701226300 2002  3 27  1  4   47.0000 6790.6282  -37.3583   73.8990  1.120e+05
701226315 2002  3 27  1  5    2.0000 6790.2087  -36.3910   73.9090  1.150e+05
701226330 2002  3 27  1  5   17.0000 6789.7867  -35.4235   73.9172  1.180e+05
