# CH-ME-2-PLP+2002-01-01_2
#
#     created from : /export/me-R1/D/PLP/work/didm_plp_2002_001.dat.tipi
#                @ : 2004-03-19 by wepmai
#
# first time (UTC) : 2001-12-31 23:59:49.000
#       mjd  (UTC) : 730.99987269
#       gps  (gps) : 693878402
#
# end   time (UTC) : 2002-01-01 23:59:39.000
#       mjd  (UTC) : 731.99975694
#       gps  (gps) : 693964792
#
#-------------------------------------------------------------------------------------
#     GPS YYYY MM DD hh mm   ss.ssss    radius  latitude longitude   electron     temp
#                                               geocentr  geocentr   density
#     [s]                                 [km]     [deg]     [deg]   [1/cm^3]      [K]
#-------------------------------------------------------------------------------------
693880187 2002  1  1  0 29   34.0000 6820.0548  -20.3050   22.1701  4.060e+05  1930.00
693880202 2002  1  1  0 29   49.0000 6820.2661  -21.2655   22.1599  3.860e+05  1940.00
693880217 2002  1  1  0 30    4.0000 6820.4688  -22.2258   22.1504  3.700e+05  1950.00
693880232 2002  1  1  0 30   19.0000 6820.6630  -23.1860   22.1417  3.520e+05  1940.00
693880247 2002  1  1  0 30   34.0000 6820.8486  -24.1462   22.1337  3.370e+05  1920.00
693880262 2002  1  1  0 30   49.0000 6821.0256  -25.1062   22.1265  3.260e+05  1900.00
693880277 2002  1  1  0 31    4.0000 6821.1940  -26.0662   22.1203  3.150e+05  1970.00
693880292 2002  1  1  0 31   19.0000 6821.3537  -27.0261   22.1149  3.010e+05  1920.00
693880307 2002  1  1  0 31   34.0000 6821.5049  -27.9859   22.1105  2.870e+05  1930.00
693880322 2002  1  1  0 31   49.0000 6821.6474  -28.9456   22.1072  2.730e+05  1900.00
693880337 2002  1  1  0 32    4.0000 6821.7812  -29.9052   22.1050  2.580e+05  1900.00
693880352 2002  1  1  0 32   19.0000 6821.9064  -30.8648   22.1039  2.480e+05  1930.00
693880367 2002  1  1  0 32   34.0000 6822.0230  -31.8242   22.1041  2.400e+05  1930.00
693880382 2002  1  1  0 32   49.0000 6822.1310  -32.7836   22.1057  2.320e+05  1920.00
693880397 2002  1  1  0 33    4.0000 6822.2303  -33.7429   22.1086  2.160e+05  1990.00
693880412 2002  1  1  0 33   19.0000 6822.3211  -34.7021   22.1130  2.010e+05  1940.00
693880427 2002  1  1  0 33   34.0000 6822.4032  -35.6612   22.1189  1.890e+05  1950.00
693880442 2002  1  1  0 33   49.0000 6822.4769  -36.6203   22.1266  1.790e+05  1930.00
693880457 2002  1  1  0 34    4.0000 6822.5420  -37.5792   22.1360  1.660e+05  1940.00
693880472 2002  1  1  0 34   19.0000 6822.5986  -38.5381   22.1473  1.460e+05  1930.00
693880487 2002  1  1  0 34   34.0000 6822.6467  -39.4969   22.1606  1.340e+05  1920.00
693880502 2002  1  1  0 34   49.0000 6822.6864  -40.4556   22.1760  1.250e+05  2010.00
693880517 2002  1  1  0 35    4.0000 6822.7177  -41.4142   22.1936  1.180e+05  2010.00
693880532 2002  1  1  0 35   19.0000 6822.7406  -42.3727   22.2137  1.120e+05  2030.00
693880547 2002  1  1  0 35   34.0000 6822.7552  -43.3312   22.2364  1.080e+05  2090.00
693880562 2002  1  1  0 35   49.0000 6822.7615  -44.2895   22.2617  1.070e+05  2110.00
693880577 2002  1  1  0 36    4.0000 6822.7596  -45.2478   22.2900  1.030e+05  2120.00
693880592 2002  1  1  0 36   19.0000 6822.7494  -46.2059   22.3214  1.000e+05  2190.00
693880607 2002  1  1  0 36   34.0000 6822.7311  -47.1640   22.3562  9.810e+04  2270.00
693880622 2002  1  1  0 36   49.0000 6822.7047  -48.1220   22.3945  9.400e+04  2450.00
693880637 2002  1  1  0 37    4.0000 6822.6703  -49.0798   22.4367  1.000e+05  2480.00
693880652 2002  1  1  0 37   19.0000 6822.6278  -50.0375   22.4830  1.020e+05  2790.00
693880667 2002  1  1  0 37   34.0000 6822.5774  -50.9952   22.5338  1.040e+05  3040.00
693880682 2002  1  1  0 37   49.0000 6822.5192  -51.9527   22.5893  1.080e+05  3180.00
693880697 2002  1  1  0 38    4.0000 6822.4531  -52.9101   22.6500  1.120e+05  3340.00
693880712 2002  1  1  0 38   19.0000 6822.3792  -53.8673   22.7162  1.170e+05  3460.00
693880727 2002  1  1  0 38   34.0000 6822.2977  -54.8244   22.7885  1.160e+05  3670.00
693880742 2002  1  1  0 38   49.0000 6822.2085  -55.7813   22.8674  1.260e+05  3610.00
693880757 2002  1  1  0 39    4.0000 6822.1118  -56.7381   22.9534  1.680e+05  3440.00
693880772 2002  1  1  0 39   19.0000 6822.0075  -57.6947   23.0472  1.940e+05  3430.00
693880787 2002  1  1  0 39   34.0000 6821.8959  -58.6511   23.1494  2.280e+05  3460.00
693880802 2002  1  1  0 39   49.0000 6821.7769  -59.6073   23.2610  2.570e+05  3380.00
693880817 2002  1  1  0 40    4.0000 6821.6507  -60.5632   23.3827  2.790e+05  3370.00
693880832 2002  1  1  0 40   19.0000 6821.5172  -61.5190   23.5158  2.550e+05  3510.00
693880847 2002  1  1  0 40   34.0000 6821.3767  -62.4744   23.6612  2.630e+05  3470.00
693880862 2002  1  1  0 40   49.0000 6821.2290  -63.4295   23.8204  2.770e+05  3580.00
693880877 2002  1  1  0 41    4.0000 6821.0745  -64.3843   23.9949  2.730e+05  3460.00
693880892 2002  1  1  0 41   19.0000 6820.9130  -65.3387   24.1865  2.780e+05  3650.00
693880907 2002  1  1  0 41   34.0000 6820.7448  -66.2926   24.3973  2.760e+05  3600.00
693880922 2002  1  1  0 41   49.0000 6820.5698  -67.2461   24.6296  2.660e+05  3670.00
693880937 2002  1  1  0 42    4.0000 6820.3882  -68.1990   24.8863  2.010e+05  3710.00
693880952 2002  1  1  0 42   19.0000 6820.2000  -69.1513   25.1707  2.240e+05  3570.00
693880967 2002  1  1  0 42   34.0000 6820.0054  -70.1029   25.4869  2.090e+05  3800.00
693880982 2002  1  1  0 42   49.0000 6819.8043  -71.0536   25.8394  2.080e+05  3560.00
693880997 2002  1  1  0 43    4.0000 6819.5970  -72.0033   26.2342  2.000e+05  3780.00
693881012 2002  1  1  0 43   19.0000 6819.3834  -72.9519   26.6782  2.090e+05  4150.00
693881027 2002  1  1  0 43   34.0000 6819.1636  -73.8992   27.1799  1.770e+05  3770.00
693881042 2002  1  1  0 43   49.0000 6818.9378  -74.8448   27.7503  2.370e+05  3520.00
